date,feature_index,NO2,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_4,NO2_lag_5,NO2_lag_6,NO2_lag_7,year,month,day,dayofweek,dayofyear,month_sin,month_cos,day_sin,day_cos
2024-08-11 00:00:00+00:00,0,2.8666231028569684e-05,3.908182583361441e-05,3.8845414583564126e-05,4.531278864305932e-05,6.563443073698888e-05,4.4580515257584175e-05,4.317327365038646e-05,4.004648662885302e-05,2024,8,11,6,224,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626
2024-08-20 00:00:00+00:00,0,4.10921628901299e-05,3.583081684619359e-05,3.615554224055888e-05,3.4347725793813134e-05,3.972260536993046e-05,6.824887681836522e-05,3.5850829381918935e-05,3.3779367353120934e-05,2024,8,20,1,233,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627
2024-08-21 00:00:00+00:00,0,3.92290055932957e-05,4.10921628901299e-05,3.583081684619359e-05,3.615554224055888e-05,3.4347725793813134e-05,3.972260536993046e-05,6.824887681836522e-05,3.5850829381918935e-05,2024,8,21,2,234,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423
2024-09-05 00:00:00+00:00,0,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2.7623221047265574e-05,2.655122013741427e-05,5.122018829956223e-05,4.001881480151645e-05,5.947145117270919e-05,2024,9,5,3,249,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
2024-09-06 00:00:00+00:00,0,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2.7623221047265574e-05,2.655122013741427e-05,5.122018829956223e-05,4.001881480151645e-05,2024,9,6,4,250,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
2024-09-07 00:00:00+00:00,0,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2.7623221047265574e-05,2.655122013741427e-05,5.122018829956223e-05,2024,9,7,5,251,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
2024-09-08 00:00:00+00:00,0,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2.7623221047265574e-05,2.655122013741427e-05,2024,9,8,6,252,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
2024-09-09 00:00:00+00:00,0,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2.7623221047265574e-05,2024,9,9,0,253,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
2024-09-10 00:00:00+00:00,0,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,3.3454854075193444e-05,2024,9,10,1,254,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
2024-09-11 00:00:00+00:00,0,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2.170777866545092e-05,2024,9,11,2,255,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
2024-09-12 00:00:00+00:00,0,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,3.260494838973593e-05,2024,9,12,3,256,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
2024-09-13 00:00:00+00:00,0,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,3.253642731875998e-05,2024,9,13,4,257,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
2024-09-14 00:00:00+00:00,0,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2.589851648773053e-05,2024,9,14,5,258,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
2024-09-15 00:00:00+00:00,0,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,3.0480772238661306e-05,2024,9,15,6,259,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
2024-09-16 00:00:00+00:00,0,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,3.711222606480905e-05,2024,9,16,0,260,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
2024-09-17 00:00:00+00:00,0,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,1.807053157184176e-05,2024,9,17,1,261,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
2024-09-18 00:00:00+00:00,0,5.924041897742427e-05,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,4.6885850379525934e-05,2024,9,18,2,262,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
2024-09-19 00:00:00+00:00,0,8.522675747776197e-05,5.924041897742427e-05,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,3.6811448845416025e-05,2024,9,19,3,263,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
2024-09-20 00:00:00+00:00,0,3.357532491742061e-05,8.522675747776197e-05,5.924041897742427e-05,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,4.486119627124045e-05,2024,9,20,4,264,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
2024-09-21 00:00:00+00:00,0,3.156842027534849e-05,3.357532491742061e-05,8.522675747776197e-05,5.924041897742427e-05,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,4.1987835216290975e-05,2024,9,21,5,265,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
2024-09-22 00:00:00+00:00,0,2.709166181245694e-05,3.156842027534849e-05,3.357532491742061e-05,8.522675747776197e-05,5.924041897742427e-05,4.612975503319335e-05,4.4622727246485953e-05,3.682000216132211e-05,2024,9,22,6,266,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
2024-10-01 00:00:00+00:00,0,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,3.317441023311255e-05,5.373050056126279e-05,3.793071277868876e-05,5.042473700693032e-05,5.061959131251507e-05,2024,10,1,1,275,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2024-10-02 00:00:00+00:00,0,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,3.317441023311255e-05,5.373050056126279e-05,3.793071277868876e-05,5.042473700693032e-05,2024,10,2,2,276,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
2024-10-03 00:00:00+00:00,0,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,3.317441023311255e-05,5.373050056126279e-05,3.793071277868876e-05,2024,10,3,3,277,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
2024-10-04 00:00:00+00:00,0,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,3.317441023311255e-05,5.373050056126279e-05,2024,10,4,4,278,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
2024-10-05 00:00:00+00:00,0,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,3.317441023311255e-05,2024,10,5,5,279,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
2024-10-06 00:00:00+00:00,0,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,3.279389791862982e-05,2024,10,6,6,280,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
2024-10-07 00:00:00+00:00,0,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2.7711004990198155e-05,2024,10,7,0,281,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
2024-10-08 00:00:00+00:00,0,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2.1573949576729017e-05,2024,10,8,1,282,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
2024-10-09 00:00:00+00:00,0,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,3.240458288334538e-05,2024,10,9,2,283,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
2024-10-10 00:00:00+00:00,0,2.767555184730053e-05,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2.737614922807552e-05,2024,10,10,3,284,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2024-10-11 00:00:00+00:00,0,1.679029185730485e-05,2.767555184730053e-05,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,5.3868379382038256e-05,2024,10,11,4,285,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2024-10-12 00:00:00+00:00,0,2.4068243021702077e-05,1.679029185730485e-05,2.767555184730053e-05,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,3.40585553129465e-05,2024,10,12,5,286,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2024-10-13 00:00:00+00:00,0,3.424881898202633e-05,2.4068243021702077e-05,1.679029185730485e-05,2.767555184730053e-05,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2.2505272292099627e-05,2024,10,13,6,287,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2024-10-14 00:00:00+00:00,0,4.435689694067454e-05,3.424881898202633e-05,2.4068243021702077e-05,1.679029185730485e-05,2.767555184730053e-05,2.8035353556779043e-05,3.771182987942926e-05,3.376839452227744e-05,2024,10,14,0,288,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2024-10-29 00:00:00+00:00,0,3.6013414595951566e-05,5.309865866567836e-05,3.6248307192088725e-05,5.503318360903601e-05,6.398677471545798e-05,8.082768834035104e-05,4.529552761061281e-05,6.739036871294957e-05,2024,10,29,1,303,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306
2024-10-30 00:00:00+00:00,0,2.1905116051241246e-05,3.6013414595951566e-05,5.309865866567836e-05,3.6248307192088725e-05,5.503318360903601e-05,6.398677471545798e-05,8.082768834035104e-05,4.529552761061281e-05,2024,10,30,2,304,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943
2024-10-31 00:00:00+00:00,0,4.535492819286446e-05,2.1905116051241246e-05,3.6013414595951566e-05,5.309865866567836e-05,3.6248307192088725e-05,5.503318360903601e-05,6.398677471545798e-05,8.082768834035104e-05,2024,10,31,3,305,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2024-11-09 00:00:00+00:00,0,4.692837150059859e-05,3.052441440393688e-05,4.591423044075782e-05,3.2444936086718295e-05,3.886567693760818e-05,2.229126423778573e-05,2.3214426362709412e-05,2.0091236683583703e-05,2024,11,9,5,314,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204
2024-11-24 00:00:00+00:00,0,4.719481997502347e-05,4.367240683980829e-05,2.043606086358936e-05,3.75567570976589e-05,3.254343294732583e-05,3.1245805241104044e-05,2.2405156823879224e-05,2.872218114033684e-05,2024,11,24,6,329,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667
2025-03-06 00:00:00+00:00,0,4.077462777526567e-05,2.642273986974924e-05,3.25192330592472e-05,2.9386064629854484e-05,2.908542761549049e-05,3.001513206173614e-05,5.947794973811445e-05,3.3845467221522775e-05,2025,3,6,3,65,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
2025-03-07 00:00:00+00:00,0,4.7522539898636754e-05,4.077462777526567e-05,2.642273986974924e-05,3.25192330592472e-05,2.9386064629854484e-05,2.908542761549049e-05,3.001513206173614e-05,5.947794973811445e-05,2025,3,7,4,66,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
2025-03-08 00:00:00+00:00,0,3.639809074229561e-05,4.7522539898636754e-05,4.077462777526567e-05,2.642273986974924e-05,3.25192330592472e-05,2.9386064629854484e-05,2.908542761549049e-05,3.001513206173614e-05,2025,3,8,5,67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
2025-03-28 00:00:00+00:00,0,4.824878305953462e-05,5.432435881673536e-05,3.1359150047397375e-05,3.386536730734709e-05,5.159229476703331e-05,2.523364774889261e-05,3.470813680905849e-05,2.3270860625556317e-05,2025,3,28,4,87,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763
2025-04-29 00:00:00+00:00,0,4.568639915886068e-05,7.00788644583857e-05,3.547149833593721e-05,3.992317730687015e-05,3.821332575171255e-05,4.983739880252095e-05,4.386363170851837e-05,4.3170328353880905e-05,2025,4,29,1,119,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306
2025-04-30 00:00:00+00:00,0,3.598067380561569e-05,4.568639915886068e-05,7.00788644583857e-05,3.547149833593721e-05,3.992317730687015e-05,3.821332575171255e-05,4.983739880252095e-05,4.386363170851837e-05,2025,4,30,2,120,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943
2025-05-01 00:00:00+00:00,0,4.672556329191698e-05,3.598067380561569e-05,4.568639915886068e-05,7.00788644583857e-05,3.547149833593721e-05,3.992317730687015e-05,3.821332575171255e-05,4.983739880252095e-05,2025,5,1,3,121,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
2025-05-20 00:00:00+00:00,0,5.0844861107179895e-05,3.9216330926003e-05,2.449344193385179e-05,3.212931412570853e-05,4.527539655602344e-05,1.3672371096618008e-05,3.489554736998716e-05,3.439243664615788e-05,2025,5,20,1,140,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627
2025-05-21 00:00:00+00:00,0,4.424434951033618e-05,5.0844861107179895e-05,3.9216330926003e-05,2.449344193385179e-05,3.212931412570853e-05,4.527539655602344e-05,1.3672371096618008e-05,3.489554736998716e-05,2025,5,21,2,141,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423
2025-05-22 00:00:00+00:00,0,3.616217411315749e-05,4.424434951033618e-05,5.0844861107179895e-05,3.9216330926003e-05,2.449344193385179e-05,3.212931412570853e-05,4.527539655602344e-05,1.3672371096618008e-05,2025,5,22,3,142,0.49999999999999994,-0.8660254037844387,-0.9680771188662041,-0.2506525322587213
2025-06-17 00:00:00+00:00,0,4.817901110352697e-05,3.208463466661568e-05,2.445453708564948e-05,2.888520139094908e-05,4.293043469982061e-05,2.6009138084791243e-05,2.9047718039186698e-05,3.208064468863279e-05,2025,6,17,1,168,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488
2025-06-18 00:00:00+00:00,0,4.9490371566207614e-05,4.817901110352697e-05,3.208463466661568e-05,2.445453708564948e-05,2.888520139094908e-05,4.293043469982061e-05,2.6009138084791243e-05,2.9047718039186698e-05,2025,6,18,2,169,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822
2025-07-20 00:00:00+00:00,0,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,4.413948910361206e-05,4.498569265706464e-05,4.566192483528567e-05,5.337706135187839e-05,1.0782282221471712e-05,2025,7,20,6,201,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627
2025-07-21 00:00:00+00:00,0,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,4.413948910361206e-05,4.498569265706464e-05,4.566192483528567e-05,5.337706135187839e-05,2025,7,21,0,202,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423
2025-07-22 00:00:00+00:00,0,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,4.413948910361206e-05,4.498569265706464e-05,4.566192483528567e-05,2025,7,22,1,203,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213
2025-07-23 00:00:00+00:00,0,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,4.413948910361206e-05,4.498569265706464e-05,2025,7,23,2,204,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355
2025-07-24 00:00:00+00:00,0,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,4.413948910361206e-05,2025,7,24,3,205,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667
2025-07-25 00:00:00+00:00,0,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,3.744493211167038e-05,2025,7,25,4,206,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203
2025-07-26 00:00:00+00:00,0,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,5.102107822424911e-05,2025,7,26,5,207,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624
2025-07-27 00:00:00+00:00,0,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,4.8254451232626e-05,2025,7,27,6,208,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865
2025-07-28 00:00:00+00:00,0,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,5.0882170891478985e-05,2025,7,28,0,209,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763
2025-07-29 00:00:00+00:00,0,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2.8522612560567373e-05,2025,7,29,1,210,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306
2025-07-30 00:00:00+00:00,0,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,3.81690188836122e-05,2025,7,30,2,211,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943
2025-07-31 00:00:00+00:00,0,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,4.341872751632933e-05,2025,7,31,3,212,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2025-08-01 00:00:00+00:00,0,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,3.421846876960899e-05,2025,8,1,4,213,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2025-08-02 00:00:00+00:00,0,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,3.043457698887713e-05,2025,8,2,5,214,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306
2025-08-03 00:00:00+00:00,0,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,3.2195804216863344e-05,2025,8,3,6,215,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763
2025-08-04 00:00:00+00:00,0,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,3.364932811362248e-05,2025,8,4,0,216,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866
2025-08-05 00:00:00+00:00,0,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,3.741963350226537e-05,2025,8,5,1,217,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624
2025-08-06 00:00:00+00:00,0,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,3.1863280552594614e-05,2025,8,6,2,218,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203
2025-08-07 00:00:00+00:00,0,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2.73452285872903e-05,2025,8,7,3,219,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767
2025-08-08 00:00:00+00:00,0,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2.1819578507326464e-05,2025,8,8,4,220,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264
2025-08-09 00:00:00+00:00,0,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2.538214766900637e-05,2025,8,9,5,221,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204
2025-08-10 00:00:00+00:00,0,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2.624967072158458e-05,2025,8,10,6,222,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344
2025-08-11 00:00:00+00:00,0,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,4.633736419392091e-05,2025,8,11,0,223,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626
2025-08-12 00:00:00+00:00,0,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,4.288953496143222e-05,2025,8,12,1,224,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791
2025-08-13 00:00:00+00:00,0,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,4.109298743415479e-05,2025,8,13,2,225,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821
2025-08-14 00:00:00+00:00,0,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,3.6881066483017227e-05,2025,8,14,3,226,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488
2025-08-15 00:00:00+00:00,0,3.937638122843797e-05,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,3.6652163287172975e-05,2025,8,15,4,227,-0.8660254037844385,-0.5000000000000004,0.10116832198743272,-0.994869323391895
2025-08-16 00:00:00+00:00,0,5.24660480717715e-05,3.937638122843797e-05,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,3.670443816283333e-05,2025,8,16,5,228,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952
2025-08-17 00:00:00+00:00,0,2.150830159092473e-05,5.24660480717715e-05,3.937638122843797e-05,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,3.968814699278326e-05,2025,8,17,6,229,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488
2025-08-18 00:00:00+00:00,0,2.2999535571323257e-05,2.150830159092473e-05,5.24660480717715e-05,3.937638122843797e-05,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,3.09797004818046e-05,2025,8,18,0,230,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822
2025-08-19 00:00:00+00:00,0,1.902220633166421e-05,2.2999535571323257e-05,2.150830159092473e-05,5.24660480717715e-05,3.937638122843797e-05,3.610739804571495e-05,3.379923373358906e-05,3.929505538155577e-05,2025,8,19,1,231,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911
2025-08-28 00:00:00+00:00,0,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,4.9696055437844406e-05,3.958348639798714e-05,3.61988700670012e-05,4.786975214615111e-05,5.474489080370404e-05,2025,8,28,3,240,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763
2025-08-29 00:00:00+00:00,0,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,4.9696055437844406e-05,3.958348639798714e-05,3.61988700670012e-05,4.786975214615111e-05,2025,8,29,4,241,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306
2025-08-30 00:00:00+00:00,0,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,4.9696055437844406e-05,3.958348639798714e-05,3.61988700670012e-05,2025,8,30,5,242,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943
2025-08-31 00:00:00+00:00,0,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,4.9696055437844406e-05,3.958348639798714e-05,2025,8,31,6,243,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
