date,feature_index,NO2
2024-01-04 00:00:00+00:00,0,2.8692251294160088e-05
2024-01-05 00:00:00+00:00,0,4.640746480314798e-05
2024-01-06 00:00:00+00:00,0,5.206059065838215e-05
2024-01-07 00:00:00+00:00,0,5.771371651361632e-05
2024-01-08 00:00:00+00:00,0,6.336684236885048e-05
2024-01-09 00:00:00+00:00,0,5.069537466904596e-05
2024-01-10 00:00:00+00:00,0,7.72964429353155e-05
2024-01-11 00:00:00+00:00,0,6.108889312599785e-05
2024-01-12 00:00:00+00:00,0,2.2656456294075615e-05
2024-01-13 00:00:00+00:00,0,4.089778295666393e-05
2024-01-14 00:00:00+00:00,0,5.12711510130733e-05
2024-01-15 00:00:00+00:00,0,3.667886107273767e-05
2024-01-16 00:00:00+00:00,0,2.208657113240204e-05
2024-01-17 00:00:00+00:00,0,2.2823408153854896e-05
2024-01-18 00:00:00+00:00,0,2.3560245175307748e-05
2024-01-19 00:00:00+00:00,0,2.4297082196760603e-05
2024-01-20 00:00:00+00:00,0,2.5033919218213458e-05
2024-01-21 00:00:00+00:00,0,1.8757786887135807e-05
2024-01-22 00:00:00+00:00,0,3.424273333318221e-05
2024-01-23 00:00:00+00:00,0,3.335044727139599e-05
2024-01-24 00:00:00+00:00,0,3.245816120960976e-05
2024-01-25 00:00:00+00:00,0,3.156587514782354e-05
2024-01-26 00:00:00+00:00,0,7.816092693246901e-05
2024-01-27 00:00:00+00:00,0,3.046163197318997e-05
2024-01-28 00:00:00+00:00,0,3.455422418280957e-05
2024-01-29 00:00:00+00:00,0,3.864681639242917e-05
2024-01-30 00:00:00+00:00,0,5.00938702316489e-05
2024-01-31 00:00:00+00:00,0,3.0896498458332644e-05
2024-02-01 00:00:00+00:00,0,7.024000660749152e-05
2024-02-02 00:00:00+00:00,0,4.642644229794054e-05
2024-02-03 00:00:00+00:00,0,4.437580104249286e-05
2024-02-04 00:00:00+00:00,0,4.232515978704517e-05
2024-02-05 00:00:00+00:00,0,3.035850522792316e-05
2024-02-06 00:00:00+00:00,0,4.414580331892164e-05
2024-02-07 00:00:00+00:00,0,3.778957760327741e-05
2024-02-08 00:00:00+00:00,0,3.143335188763318e-05
2024-02-09 00:00:00+00:00,0,2.507712617198894e-05
2024-02-10 00:00:00+00:00,0,3.5467549567923786e-05
2024-02-11 00:00:00+00:00,0,4.585797296385863e-05
2024-02-12 00:00:00+00:00,0,3.44462623615982e-05
2024-02-13 00:00:00+00:00,0,3.5081516125501365e-05
2024-02-14 00:00:00+00:00,0,3.849116736235278e-05
2024-02-15 00:00:00+00:00,0,4.190081859920419e-05
2024-02-16 00:00:00+00:00,0,4.93151273985859e-05
2024-02-17 00:00:00+00:00,0,3.726036601093304e-05
2024-02-18 00:00:00+00:00,0,2.7887769564668734e-05
2024-02-19 00:00:00+00:00,0,4.23692237947964e-05
2024-02-20 00:00:00+00:00,0,3.691051885349831e-05
2024-02-21 00:00:00+00:00,0,4.4074619513741066e-05
2024-02-22 00:00:00+00:00,0,3.793687483266695e-05
2024-02-23 00:00:00+00:00,0,3.9989563553414586e-05
2024-02-24 00:00:00+00:00,0,4.204225227416222e-05
2024-02-25 00:00:00+00:00,0,4.4094940994909856e-05
2024-02-26 00:00:00+00:00,0,4.614762971565749e-05
2024-02-27 00:00:00+00:00,0,5.104812539527835e-05
2024-02-28 00:00:00+00:00,0,4.283157841562459e-05
2024-02-29 00:00:00+00:00,0,3.461503143597083e-05
2024-03-01 00:00:00+00:00,0,2.639848445631707e-05
2024-03-02 00:00:00+00:00,0,5.419210719992407e-05
2024-03-03 00:00:00+00:00,0,4.209259012506144e-05
2024-03-04 00:00:00+00:00,0,3.592507209759788e-05
2024-03-05 00:00:00+00:00,0,3.3862662278876924e-05
2024-03-06 00:00:00+00:00,0,6.688786470476771e-05
2024-03-07 00:00:00+00:00,0,5.367326171835885e-05
2024-03-08 00:00:00+00:00,0,5.013872008643566e-05
2024-03-09 00:00:00+00:00,0,4.5022751746865085e-05
2024-03-10 00:00:00+00:00,0,3.99067834072945e-05
2024-03-11 00:00:00+00:00,0,3.479081506772392e-05
2024-03-12 00:00:00+00:00,0,2.9674846728153342e-05
2024-03-13 00:00:00+00:00,0,2.455887838858276e-05
2024-03-14 00:00:00+00:00,0,1.9442910049012183e-05
2024-03-15 00:00:00+00:00,0,1.43269417094416e-05
2024-03-16 00:00:00+00:00,0,2.8315126158033943e-05
2024-03-17 00:00:00+00:00,0,1.9284070731373504e-05
2024-03-18 00:00:00+00:00,0,2.8780395617407824e-05
2024-03-19 00:00:00+00:00,0,3.0629336985536305e-05
2024-03-20 00:00:00+00:00,0,3.6882984222756935e-05
2024-03-21 00:00:00+00:00,0,4.826653275813442e-05
2024-03-22 00:00:00+00:00,0,4.215574505603096e-05
2024-03-23 00:00:00+00:00,0,4.19613978353892e-05
2024-03-24 00:00:00+00:00,0,4.176705061474743e-05
2024-03-25 00:00:00+00:00,0,4.1079872145848424e-05
2024-03-26 00:00:00+00:00,0,4.039269367694942e-05
2024-03-27 00:00:00+00:00,0,5.132928815916838e-05
2024-03-28 00:00:00+00:00,0,4.182512243039869e-05
2024-03-29 00:00:00+00:00,0,3.2320956701629e-05
2024-03-30 00:00:00+00:00,0,3.380592476410462e-05
2024-03-31 00:00:00+00:00,0,2.065915749391514e-05
2024-04-01 00:00:00+00:00,0,2.7239196514938658e-05
2024-04-02 00:00:00+00:00,0,3.3819235535962176e-05
2024-04-03 00:00:00+00:00,0,4.040100797599576e-05
2024-04-04 00:00:00+00:00,0,5.984124436508864e-05
2024-04-05 00:00:00+00:00,0,4.715143846364559e-05
2024-04-06 00:00:00+00:00,0,5.504266462392277e-05
2024-04-07 00:00:00+00:00,0,1.983355832635425e-05
2024-04-08 00:00:00+00:00,0,1.9518606292806977e-05
2024-04-09 00:00:00+00:00,0,2.0800299399781623e-05
2024-04-10 00:00:00+00:00,0,2.2081992506756273e-05
2024-04-11 00:00:00+00:00,0,2.336368561373092e-05
2024-04-12 00:00:00+00:00,0,2.4140472628313283e-05
2024-04-13 00:00:00+00:00,0,2.177906896273877e-05
2024-04-14 00:00:00+00:00,0,2.8873431542056744e-05
2024-04-15 00:00:00+00:00,0,3.24273351384847e-05
2024-04-16 00:00:00+00:00,0,3.194207751314538e-05
2024-04-17 00:00:00+00:00,0,3.2802131983429653e-05
2024-04-18 00:00:00+00:00,0,3.366218645371393e-05
2024-04-19 00:00:00+00:00,0,2.49019869665879e-05
2024-04-20 00:00:00+00:00,0,2.9411750458574695e-05
2024-04-21 00:00:00+00:00,0,3.358951454285897e-05
2024-04-22 00:00:00+00:00,0,3.776727862714324e-05
2024-04-23 00:00:00+00:00,0,3.905953635694459e-05
2024-04-24 00:00:00+00:00,0,3.277270280155207e-05
2024-04-25 00:00:00+00:00,0,2.6485869246159564e-05
2024-04-26 00:00:00+00:00,0,2.0199035690767047e-05
2024-04-27 00:00:00+00:00,0,2.5024228084568715e-05
2024-04-28 00:00:00+00:00,0,2.88455296552512e-05
2024-04-29 00:00:00+00:00,0,5.13701420019178e-05
2024-04-30 00:00:00+00:00,0,2.9268667305509456e-05
2024-05-01 00:00:00+00:00,0,3.1022585832887466e-05
2024-05-02 00:00:00+00:00,0,4.907902355004874e-05
2024-05-03 00:00:00+00:00,0,6.113933341111988e-05
2024-05-04 00:00:00+00:00,0,4.324710235695503e-05
2024-05-05 00:00:00+00:00,0,4.428625037261929e-05
2024-05-06 00:00:00+00:00,0,5.550767172081112e-05
2024-05-07 00:00:00+00:00,0,3.460719554656249e-05
2024-05-08 00:00:00+00:00,0,3.477954429932075e-05
2024-05-09 00:00:00+00:00,0,2.797600566911105e-05
2024-05-10 00:00:00+00:00,0,1.792092315883294e-05
2024-05-11 00:00:00+00:00,0,2.9299128666990533e-05
2024-05-12 00:00:00+00:00,0,2.1492736091111472e-05
2024-05-13 00:00:00+00:00,0,3.4731877952495145e-05
2024-05-14 00:00:00+00:00,0,4.4161056476613424e-05
2024-05-15 00:00:00+00:00,0,2.9716115431237626e-05
2024-05-16 00:00:00+00:00,0,3.610701573312066e-05
2024-05-17 00:00:00+00:00,0,2.766758719170615e-05
2024-05-18 00:00:00+00:00,0,2.766806366188185e-05
2024-05-19 00:00:00+00:00,0,3.0631438510846983e-05
2024-05-20 00:00:00+00:00,0,3.48600384610591e-05
2024-05-21 00:00:00+00:00,0,3.832434686046327e-05
2024-05-22 00:00:00+00:00,0,4.3333128465187307e-05
2024-05-23 00:00:00+00:00,0,4.457952292113987e-05
2024-05-24 00:00:00+00:00,0,2.640976240905325e-05
2024-05-25 00:00:00+00:00,0,5.525661636056612e-05
2024-05-26 00:00:00+00:00,0,3.665442141532872e-05
2024-05-27 00:00:00+00:00,0,3.278854439152067e-05
2024-05-28 00:00:00+00:00,0,2.195697242256001e-05
2024-05-29 00:00:00+00:00,0,2.2851675756404195e-05
2024-05-30 00:00:00+00:00,0,3.972539902211533e-05
2024-05-31 00:00:00+00:00,0,2.317651859337512e-05
2024-06-01 00:00:00+00:00,0,3.925109710359479e-05
2024-06-02 00:00:00+00:00,0,3.076840870822447e-05
2024-06-03 00:00:00+00:00,0,5.516460487342556e-05
2024-06-04 00:00:00+00:00,0,3.990249580627194e-05
2024-06-05 00:00:00+00:00,0,5.383780670534769e-05
2024-06-06 00:00:00+00:00,0,3.485789752909225e-05
2024-06-07 00:00:00+00:00,0,5.977362318244946e-05
2024-06-08 00:00:00+00:00,0,3.996087616542354e-05
2024-06-09 00:00:00+00:00,0,1.8315201259611055e-05
2024-06-10 00:00:00+00:00,0,3.231015454025046e-05
2024-06-11 00:00:00+00:00,0,2.757994169936568e-05
2024-06-12 00:00:00+00:00,0,4.504312999580923e-05
2024-06-13 00:00:00+00:00,0,7.736964241638289e-05
2024-06-14 00:00:00+00:00,0,3.350479212378176e-05
2024-06-15 00:00:00+00:00,0,2.837652797905963e-05
2024-06-16 00:00:00+00:00,0,2.3248263834337497e-05
2024-06-17 00:00:00+00:00,0,2.3916823330694115e-05
2024-06-18 00:00:00+00:00,0,2.4585382827050733e-05
2024-06-19 00:00:00+00:00,0,4.387506257388646e-05
2024-06-20 00:00:00+00:00,0,3.716081794534277e-05
2024-06-21 00:00:00+00:00,0,4.266830962608635e-05
2024-06-22 00:00:00+00:00,0,4.845478281367832e-05
2024-06-23 00:00:00+00:00,0,4.9382844539662625e-05
2024-06-24 00:00:00+00:00,0,5.031090626564693e-05
2024-06-25 00:00:00+00:00,0,5.1238967991631234e-05
2024-06-26 00:00:00+00:00,0,3.4563942567821903e-05
2024-06-27 00:00:00+00:00,0,2.573921476785775e-05
2024-06-28 00:00:00+00:00,0,2.6415903731604983e-05
2024-06-29 00:00:00+00:00,0,4.105853886172479e-05
2024-06-30 00:00:00+00:00,0,8.370960145279801e-05
2024-07-01 00:00:00+00:00,0,3.924425371743772e-05
2024-07-02 00:00:00+00:00,0,3.586264391724027e-05
2024-07-03 00:00:00+00:00,0,3.2481034117042826e-05
2024-07-04 00:00:00+00:00,0,2.9099424316845383e-05
2024-07-05 00:00:00+00:00,0,2.5717814516647937e-05
2024-07-06 00:00:00+00:00,0,2.6941673333604573e-05
2024-07-07 00:00:00+00:00,0,3.374246944076731e-05
2024-07-08 00:00:00+00:00,0,4.254986832049636e-05
2024-07-09 00:00:00+00:00,0,3.711191054227381e-05
2024-07-10 00:00:00+00:00,0,4.613800414834101e-05
2024-07-11 00:00:00+00:00,0,5.101989596109239e-05
2024-07-12 00:00:00+00:00,0,4.861734633659184e-05
2024-07-13 00:00:00+00:00,0,4.349985793732744e-05
2024-07-14 00:00:00+00:00,0,4.011827541591852e-05
2024-07-15 00:00:00+00:00,0,9.727058984156298e-05
2024-07-16 00:00:00+00:00,0,6.328420248773539e-05
2024-07-17 00:00:00+00:00,0,2.978876783549358e-05
2024-07-18 00:00:00+00:00,0,3.086212306549655e-05
2024-07-19 00:00:00+00:00,0,4.584851289261375e-05
2024-07-20 00:00:00+00:00,0,3.774949118451332e-05
2024-07-21 00:00:00+00:00,0,4.1230646231616406e-05
2024-07-22 00:00:00+00:00,0,4.368032433394918e-05
2024-07-23 00:00:00+00:00,0,5.034311528250232e-05
2024-07-24 00:00:00+00:00,0,5.354648933811964e-05
2024-07-25 00:00:00+00:00,0,4.354948670916943e-05
2024-07-26 00:00:00+00:00,0,3.475515022357137e-05
2024-07-27 00:00:00+00:00,0,2.943980442588717e-05
2024-07-28 00:00:00+00:00,0,3.7218826097766096e-05
2024-07-29 00:00:00+00:00,0,3.285989697071107e-05
2024-07-30 00:00:00+00:00,0,4.274399494382427e-05
2024-07-31 00:00:00+00:00,0,3.197264350648989e-05
2024-08-01 00:00:00+00:00,0,2.1631377455001134e-05
2024-08-02 00:00:00+00:00,0,3.822425637457743e-05
2024-08-03 00:00:00+00:00,0,3.2057527978186414e-05
2024-08-04 00:00:00+00:00,0,4.004648662885302e-05
2024-08-05 00:00:00+00:00,0,4.317327365038646e-05
2024-08-06 00:00:00+00:00,0,4.4580515257584175e-05
2024-08-07 00:00:00+00:00,0,6.563443073698888e-05
2024-08-08 00:00:00+00:00,0,4.531278864305932e-05
2024-08-09 00:00:00+00:00,0,3.8845414583564126e-05
2024-08-10 00:00:00+00:00,0,3.908182583361441e-05
2024-08-11 00:00:00+00:00,0,2.8666231028569684e-05
2024-08-12 00:00:00+00:00,0,3.122279919084531e-05
2024-08-13 00:00:00+00:00,0,3.3779367353120934e-05
2024-08-14 00:00:00+00:00,0,3.5850829381918935e-05
2024-08-15 00:00:00+00:00,0,6.824887681836522e-05
2024-08-16 00:00:00+00:00,0,3.972260536993046e-05
2024-08-17 00:00:00+00:00,0,3.4347725793813134e-05
2024-08-18 00:00:00+00:00,0,3.615554224055888e-05
2024-08-19 00:00:00+00:00,0,3.583081684619359e-05
2024-08-20 00:00:00+00:00,0,4.10921628901299e-05
2024-08-21 00:00:00+00:00,0,3.92290055932957e-05
2024-08-22 00:00:00+00:00,0,3.183984362165955e-05
2024-08-23 00:00:00+00:00,0,2.44506816500234e-05
2024-08-24 00:00:00+00:00,0,6.202169868967843e-05
2024-08-25 00:00:00+00:00,0,2.591092851389476e-05
2024-08-26 00:00:00+00:00,0,4.226841845896464e-05
2024-08-27 00:00:00+00:00,0,6.756417886728221e-05
2024-08-28 00:00:00+00:00,0,6.35178150199957e-05
2024-08-29 00:00:00+00:00,0,5.947145117270919e-05
2024-08-30 00:00:00+00:00,0,4.001881480151645e-05
2024-08-31 00:00:00+00:00,0,5.122018829956223e-05
2024-09-01 00:00:00+00:00,0,2.655122013741427e-05
2024-09-02 00:00:00+00:00,0,2.7623221047265574e-05
2024-09-03 00:00:00+00:00,0,3.3454854075193444e-05
2024-09-04 00:00:00+00:00,0,2.170777866545092e-05
2024-09-05 00:00:00+00:00,0,3.260494838973593e-05
2024-09-06 00:00:00+00:00,0,3.253642731875998e-05
2024-09-07 00:00:00+00:00,0,2.589851648773053e-05
2024-09-08 00:00:00+00:00,0,3.0480772238661306e-05
2024-09-09 00:00:00+00:00,0,3.711222606480905e-05
2024-09-10 00:00:00+00:00,0,1.807053157184176e-05
2024-09-11 00:00:00+00:00,0,4.6885850379525934e-05
2024-09-12 00:00:00+00:00,0,3.6811448845416025e-05
2024-09-13 00:00:00+00:00,0,4.486119627124045e-05
2024-09-14 00:00:00+00:00,0,4.1987835216290975e-05
2024-09-15 00:00:00+00:00,0,3.682000216132211e-05
2024-09-16 00:00:00+00:00,0,4.4622727246485953e-05
2024-09-17 00:00:00+00:00,0,4.612975503319335e-05
2024-09-18 00:00:00+00:00,0,5.924041897742427e-05
2024-09-19 00:00:00+00:00,0,8.522675747776197e-05
2024-09-20 00:00:00+00:00,0,3.357532491742061e-05
2024-09-21 00:00:00+00:00,0,3.156842027534849e-05
2024-09-22 00:00:00+00:00,0,2.709166181245694e-05
2024-09-23 00:00:00+00:00,0,3.8855626562486004e-05
2024-09-24 00:00:00+00:00,0,5.061959131251507e-05
2024-09-25 00:00:00+00:00,0,5.042473700693032e-05
2024-09-26 00:00:00+00:00,0,3.793071277868876e-05
2024-09-27 00:00:00+00:00,0,5.373050056126279e-05
2024-09-28 00:00:00+00:00,0,3.317441023311255e-05
2024-09-29 00:00:00+00:00,0,3.279389791862982e-05
2024-09-30 00:00:00+00:00,0,2.7711004990198155e-05
2024-10-01 00:00:00+00:00,0,2.1573949576729017e-05
2024-10-02 00:00:00+00:00,0,3.240458288334538e-05
2024-10-03 00:00:00+00:00,0,2.737614922807552e-05
2024-10-04 00:00:00+00:00,0,5.3868379382038256e-05
2024-10-05 00:00:00+00:00,0,3.40585553129465e-05
2024-10-06 00:00:00+00:00,0,2.2505272292099627e-05
2024-10-07 00:00:00+00:00,0,3.376839452227744e-05
2024-10-08 00:00:00+00:00,0,3.771182987942926e-05
2024-10-09 00:00:00+00:00,0,2.8035353556779043e-05
2024-10-10 00:00:00+00:00,0,2.767555184730053e-05
2024-10-11 00:00:00+00:00,0,1.679029185730485e-05
2024-10-12 00:00:00+00:00,0,2.4068243021702077e-05
2024-10-13 00:00:00+00:00,0,3.424881898202633e-05
2024-10-14 00:00:00+00:00,0,4.435689694067454e-05
2024-10-15 00:00:00+00:00,0,5.037304324311673e-05
2024-10-16 00:00:00+00:00,0,5.638918954555893e-05
2024-10-17 00:00:00+00:00,0,7.673132906922164e-05
2024-10-18 00:00:00+00:00,0,5.124979586634297e-05
2024-10-19 00:00:00+00:00,0,3.5874788024903824e-05
2024-10-20 00:00:00+00:00,0,1.8071494912763946e-05
2024-10-21 00:00:00+00:00,0,4.273093181285675e-05
2024-10-22 00:00:00+00:00,0,6.739036871294957e-05
2024-10-23 00:00:00+00:00,0,4.529552761061281e-05
2024-10-24 00:00:00+00:00,0,8.082768834035104e-05
2024-10-25 00:00:00+00:00,0,6.398677471545798e-05
2024-10-26 00:00:00+00:00,0,5.503318360903601e-05
2024-10-27 00:00:00+00:00,0,3.6248307192088725e-05
2024-10-28 00:00:00+00:00,0,5.309865866567836e-05
2024-10-29 00:00:00+00:00,0,3.6013414595951566e-05
2024-10-30 00:00:00+00:00,0,2.1905116051241246e-05
2024-10-31 00:00:00+00:00,0,4.535492819286446e-05
2024-11-01 00:00:00+00:00,0,3.2723082438224085e-05
2024-11-02 00:00:00+00:00,0,2.0091236683583703e-05
2024-11-03 00:00:00+00:00,0,2.3214426362709412e-05
2024-11-04 00:00:00+00:00,0,2.229126423778573e-05
2024-11-05 00:00:00+00:00,0,3.886567693760818e-05
2024-11-06 00:00:00+00:00,0,3.2444936086718295e-05
2024-11-07 00:00:00+00:00,0,4.591423044075782e-05
2024-11-08 00:00:00+00:00,0,3.052441440393688e-05
2024-11-09 00:00:00+00:00,0,4.692837150059859e-05
2024-11-10 00:00:00+00:00,0,4.3642842746294265e-05
2024-11-11 00:00:00+00:00,0,4.035731399198994e-05
2024-11-12 00:00:00+00:00,0,3.707146347901121e-05
2024-11-13 00:00:00+00:00,0,2.983196607750201e-05
2024-11-14 00:00:00+00:00,0,3.39966019816288e-05
2024-11-15 00:00:00+00:00,0,2.848410658822848e-05
2024-11-16 00:00:00+00:00,0,2.860314386428266e-05
2024-11-17 00:00:00+00:00,0,2.872218114033684e-05
2024-11-18 00:00:00+00:00,0,2.2405156823879224e-05
2024-11-19 00:00:00+00:00,0,3.1245805241104044e-05
2024-11-20 00:00:00+00:00,0,3.254343294732583e-05
2024-11-21 00:00:00+00:00,0,3.75567570976589e-05
2024-11-22 00:00:00+00:00,0,2.043606086358936e-05
2024-11-23 00:00:00+00:00,0,4.367240683980829e-05
2024-11-24 00:00:00+00:00,0,4.719481997502347e-05
2024-11-25 00:00:00+00:00,0,4.741980511526991e-05
2024-11-26 00:00:00+00:00,0,4.764479025551636e-05
2024-11-27 00:00:00+00:00,0,4.78697753957628e-05
2024-11-28 00:00:00+00:00,0,4.809476053600924e-05
2024-11-29 00:00:00+00:00,0,4.831974567625569e-05
2024-11-30 00:00:00+00:00,0,4.854473081650213e-05
2024-12-01 00:00:00+00:00,0,4.434721623787799e-05
2024-12-02 00:00:00+00:00,0,4.014970165925384e-05
2024-12-03 00:00:00+00:00,0,3.59521870806297e-05
2024-12-04 00:00:00+00:00,0,4.3883993569487345e-05
2024-12-05 00:00:00+00:00,0,5.1815800058345e-05
2024-12-06 00:00:00+00:00,0,5.0597481782056595e-05
2024-12-07 00:00:00+00:00,0,4.937916350576819e-05
2024-12-08 00:00:00+00:00,0,4.816084522947979e-05
2024-12-09 00:00:00+00:00,0,4.6942526953191394e-05
2024-12-10 00:00:00+00:00,0,4.572420867690299e-05
2024-12-11 00:00:00+00:00,0,4.450589040061459e-05
2024-12-12 00:00:00+00:00,0,4.4275980905453887e-05
2024-12-13 00:00:00+00:00,0,4.404607141029318e-05
2024-12-14 00:00:00+00:00,0,4.3816161915132474e-05
2024-12-15 00:00:00+00:00,0,4.3586252419971765e-05
2024-12-16 00:00:00+00:00,0,4.335634292481106e-05
2024-12-17 00:00:00+00:00,0,4.312643342965035e-05
2024-12-18 00:00:00+00:00,0,4.289652393448965e-05
2024-12-19 00:00:00+00:00,0,3.7291477946425966e-05
2024-12-20 00:00:00+00:00,0,4.345714842202142e-05
2024-12-21 00:00:00+00:00,0,5.371806643476399e-05
2024-12-22 00:00:00+00:00,0,5.0747705366423664e-05
2024-12-23 00:00:00+00:00,0,4.7777344298083337e-05
2024-12-24 00:00:00+00:00,0,4.4806983229743e-05
2024-12-25 00:00:00+00:00,0,4.1836622161402676e-05
2024-12-26 00:00:00+00:00,0,3.886626109306235e-05
2024-12-27 00:00:00+00:00,0,5.181692577025387e-05
2024-12-28 00:00:00+00:00,0,3.588541967474157e-05
2024-12-29 00:00:00+00:00,0,1.9953913579229265e-05
2024-12-30 00:00:00+00:00,0,4.517327925852788e-05
2024-12-31 00:00:00+00:00,0,4.267397954598501e-05
2025-01-01 00:00:00+00:00,0,4.0174679833442144e-05
2025-01-02 00:00:00+00:00,0,3.767538012089928e-05
2025-01-03 00:00:00+00:00,0,3.5176080408356416e-05
2025-01-04 00:00:00+00:00,0,4.792865876793041e-05
2025-01-05 00:00:00+00:00,0,6.06812371275044e-05
2025-01-06 00:00:00+00:00,0,7.343381548707839e-05
2025-01-07 00:00:00+00:00,0,5.875654157231717e-05
2025-01-08 00:00:00+00:00,0,4.4079267657555946e-05
2025-01-09 00:00:00+00:00,0,2.940199374279473e-05
2025-01-10 00:00:00+00:00,0,4.372424609755399e-05
2025-01-11 00:00:00+00:00,0,5.804649845231325e-05
2025-01-12 00:00:00+00:00,0,5.2497118031169523e-05
2025-01-13 00:00:00+00:00,0,4.69477376100258e-05
2025-01-14 00:00:00+00:00,0,4.139835718888208e-05
2025-01-15 00:00:00+00:00,0,3.5848976767738354e-05
2025-01-16 00:00:00+00:00,0,3.029959634659463e-05
2025-01-17 00:00:00+00:00,0,2.4750215925450905e-05
2025-01-18 00:00:00+00:00,0,4.137027488988159e-05
2025-01-19 00:00:00+00:00,0,4.007148180833264e-05
2025-01-20 00:00:00+00:00,0,3.4177281322843643e-05
2025-01-21 00:00:00+00:00,0,2.828308083735465e-05
2025-01-22 00:00:00+00:00,0,3.0095575482391727e-05
2025-01-23 00:00:00+00:00,0,3.19080701274288e-05
2025-01-24 00:00:00+00:00,0,3.372056477246588e-05
2025-01-25 00:00:00+00:00,0,3.5533059417502955e-05
2025-01-26 00:00:00+00:00,0,3.219154026131339e-05
2025-01-27 00:00:00+00:00,0,2.8850021105123837e-05
2025-01-28 00:00:00+00:00,0,2.5508501948934278e-05
2025-01-29 00:00:00+00:00,0,2.216698279274472e-05
2025-01-30 00:00:00+00:00,0,2.6125441763724663e-05
2025-01-31 00:00:00+00:00,0,3.0083900734704606e-05
2025-02-01 00:00:00+00:00,0,3.404235970568455e-05
2025-02-02 00:00:00+00:00,0,3.8000818676664494e-05
2025-02-03 00:00:00+00:00,0,3.775257511051677e-05
2025-02-04 00:00:00+00:00,0,3.750433154436905e-05
2025-02-05 00:00:00+00:00,0,3.297362601415443e-05
2025-02-06 00:00:00+00:00,0,2.8442920483939816e-05
2025-02-07 00:00:00+00:00,0,4.8426679103823306e-05
2025-02-08 00:00:00+00:00,0,3.568015813470993e-05
2025-02-09 00:00:00+00:00,0,3.254179829228734e-05
2025-02-10 00:00:00+00:00,0,2.9403438449864752e-05
2025-02-11 00:00:00+00:00,0,2.6265078607442167e-05
2025-02-12 00:00:00+00:00,0,4.122064362083369e-05
2025-02-13 00:00:00+00:00,0,4.004191650892608e-05
2025-02-14 00:00:00+00:00,0,3.751265624790297e-05
2025-02-15 00:00:00+00:00,0,3.498339598687986e-05
2025-02-16 00:00:00+00:00,0,2.534941684258008e-05
2025-02-17 00:00:00+00:00,0,3.2954361907410774e-05
2025-02-18 00:00:00+00:00,0,4.0559306972241465e-05
2025-02-19 00:00:00+00:00,0,4.816425203707216e-05
2025-02-20 00:00:00+00:00,0,5.6218994455105675e-05
2025-02-21 00:00:00+00:00,0,6.42737368731392e-05
2025-02-22 00:00:00+00:00,0,7.23284792911727e-05
2025-02-23 00:00:00+00:00,0,5.9805960394621734e-05
2025-02-24 00:00:00+00:00,0,4.728344149807077e-05
2025-02-25 00:00:00+00:00,0,3.4760922601519805e-05
2025-02-26 00:00:00+00:00,0,3.430319491152129e-05
2025-02-27 00:00:00+00:00,0,3.3845467221522775e-05
2025-02-28 00:00:00+00:00,0,5.947794973811445e-05
2025-03-01 00:00:00+00:00,0,3.001513206173614e-05
2025-03-02 00:00:00+00:00,0,2.908542761549049e-05
2025-03-03 00:00:00+00:00,0,2.9386064629854484e-05
2025-03-04 00:00:00+00:00,0,3.25192330592472e-05
2025-03-05 00:00:00+00:00,0,2.642273986974924e-05
2025-03-06 00:00:00+00:00,0,4.077462777526567e-05
2025-03-07 00:00:00+00:00,0,4.7522539898636754e-05
2025-03-08 00:00:00+00:00,0,3.639809074229561e-05
2025-03-09 00:00:00+00:00,0,5.823961146234069e-05
2025-03-10 00:00:00+00:00,0,8.008113218238577e-05
2025-03-11 00:00:00+00:00,0,4.338374487576259e-05
2025-03-12 00:00:00+00:00,0,7.463560460665677e-05
2025-03-13 00:00:00+00:00,0,6.581898102282408e-05
2025-03-14 00:00:00+00:00,0,5.700235743899139e-05
2025-03-15 00:00:00+00:00,0,4.818573385515871e-05
2025-03-16 00:00:00+00:00,0,4.6546265770707075e-05
2025-03-17 00:00:00+00:00,0,4.4906797686255435e-05
2025-03-18 00:00:00+00:00,0,4.32673296018038e-05
2025-03-19 00:00:00+00:00,0,3.660183994305464e-05
2025-03-20 00:00:00+00:00,0,2.993635028430548e-05
2025-03-21 00:00:00+00:00,0,2.3270860625556317e-05
2025-03-22 00:00:00+00:00,0,3.470813680905849e-05
2025-03-23 00:00:00+00:00,0,2.523364774889261e-05
2025-03-24 00:00:00+00:00,0,5.159229476703331e-05
2025-03-25 00:00:00+00:00,0,3.386536730734709e-05
2025-03-26 00:00:00+00:00,0,3.1359150047397375e-05
2025-03-27 00:00:00+00:00,0,5.432435881673536e-05
2025-03-28 00:00:00+00:00,0,4.824878305953462e-05
2025-03-29 00:00:00+00:00,0,4.205167839851735e-05
2025-03-30 00:00:00+00:00,0,3.585457373750008e-05
2025-03-31 00:00:00+00:00,0,2.9657469076482813e-05
2025-04-01 00:00:00+00:00,0,6.037257435309584e-05
2025-04-02 00:00:00+00:00,0,1.9399458172604984e-05
2025-04-03 00:00:00+00:00,0,3.007002692356764e-05
2025-04-04 00:00:00+00:00,0,4.074059567453029e-05
2025-04-05 00:00:00+00:00,0,4.1536614927198656e-05
2025-04-06 00:00:00+00:00,0,3.441534424971049e-05
2025-04-07 00:00:00+00:00,0,2.3878698993939906e-05
2025-04-08 00:00:00+00:00,0,2.0070304197575108e-05
