date,feature_index,NO2
2023-10-22T00:00:00.000Z,0,3.9192138984264825E-5
2023-10-21T00:00:00.000Z,0,4.182501941947837E-5
2023-10-19T00:00:00.000Z,0,3.0515117180825934E-5
2023-10-20T00:00:00.000Z,0,3.350438899880308E-5
2023-10-18T00:00:00.000Z,0,2.9071036360805083E-5
2024-07-25T00:00:00.000Z,0,4.354948670916943E-5
2024-07-27T00:00:00.000Z,0,2.9439804425887166E-5
2024-07-30T00:00:00.000Z,0,4.274399494382427E-5
2024-07-24T00:00:00.000Z,0,5.354648933811964E-5
2024-07-26T00:00:00.000Z,0,3.475515022357137E-5
2024-07-31T00:00:00.000Z,0,3.197264350648989E-5
2024-07-29T00:00:00.000Z,0,3.285989697071107E-5
2024-07-28T00:00:00.000Z,0,3.7218826097766096E-5
2022-12-27T00:00:00.000Z,0,
2023-01-01T00:00:00.000Z,0,
2022-12-28T00:00:00.000Z,0,3.721724927648514E-5
2022-12-29T00:00:00.000Z,0,
2022-12-30T00:00:00.000Z,0,
2022-12-31T00:00:00.000Z,0,
2022-12-26T00:00:00.000Z,0,
2023-01-02T00:00:00.000Z,0,1.9661243641166948E-5
2023-02-23T00:00:00.000Z,0,3.575437585823238E-5
2023-02-27T00:00:00.000Z,0,
2023-02-24T00:00:00.000Z,0,3.426178745939979E-5
2023-02-20T00:00:00.000Z,0,4.6816429162658204E-5
2023-02-25T00:00:00.000Z,0,2.4048368345575E-5
2023-02-21T00:00:00.000Z,0,2.6556762522886858E-5
2023-02-22T00:00:00.000Z,0,2.861821271568153E-5
2023-02-26T00:00:00.000Z,0,
2023-05-26T00:00:00.000Z,0,3.778052447085763E-5
2023-05-25T00:00:00.000Z,0,4.410381762472053E-5
2023-05-24T00:00:00.000Z,0,3.247711178193306E-5
2023-05-20T00:00:00.000Z,0,3.8831822565749016E-5
2023-05-21T00:00:00.000Z,0,2.926091028897719E-5
2023-05-23T00:00:00.000Z,0,6.178974597233996E-5
2023-05-19T00:00:00.000Z,0,5.351290584823456E-5
2023-05-22T00:00:00.000Z,0,3.60480889109264E-5
2024-01-31T00:00:00.000Z,0,3.0896498458332644E-5
2024-02-02T00:00:00.000Z,0,4.642644229794054E-5
2024-02-05T00:00:00.000Z,0,3.035850522792316E-5
2024-02-01T00:00:00.000Z,0,7.024000660749152E-5
2024-02-03T00:00:00.000Z,0,
2024-02-04T00:00:00.000Z,0,4.232515978704517E-5
2024-02-06T00:00:00.000Z,0,4.4145803318921635E-5
2024-01-30T00:00:00.000Z,0,5.0093870231648904E-5
2024-03-07T00:00:00.000Z,0,5.3673261718358844E-5
2024-03-08T00:00:00.000Z,0,5.013872008643566E-5
2024-03-04T00:00:00.000Z,0,3.5925072097597877E-5
2024-03-02T00:00:00.000Z,0,5.419210719992407E-5
2024-03-05T00:00:00.000Z,0,3.3862662278876924E-5
2024-03-09T00:00:00.000Z,0,
2024-03-06T00:00:00.000Z,0,6.688786470476771E-5
2024-03-03T00:00:00.000Z,0,4.209259012506144E-5
2024-04-01T00:00:00.000Z,0,
2024-04-02T00:00:00.000Z,0,3.3819235535962176E-5
2024-03-28T00:00:00.000Z,0,
2024-03-30T00:00:00.000Z,0,3.380592476410462E-5
2024-03-27T00:00:00.000Z,0,5.132928815916838E-5
2024-03-26T00:00:00.000Z,0,4.039269367694942E-5
2024-03-29T00:00:00.000Z,0,3.2320956701629E-5
2024-03-31T00:00:00.000Z,0,2.065915749391514E-5
2024-09-11T00:00:00.000Z,0,4.6885850379525934E-5
2024-09-15T00:00:00.000Z,0,3.682000216132211E-5
2024-09-12T00:00:00.000Z,0,3.6811448845416025E-5
2024-09-13T00:00:00.000Z,0,4.4861196271240454E-5
2024-09-10T00:00:00.000Z,0,1.807053157184176E-5
2024-09-17T00:00:00.000Z,0,4.612975503319335E-5
2024-09-14T00:00:00.000Z,0,4.1987835216290975E-5
2024-09-16T00:00:00.000Z,0,4.4622727246485953E-5
2024-10-11T00:00:00.000Z,0,1.679029185730485E-5
2024-10-07T00:00:00.000Z,0,3.3768394522277436E-5
2024-10-10T00:00:00.000Z,0,2.767555184730053E-5
2024-10-05T00:00:00.000Z,0,3.40585553129465E-5
2024-10-06T00:00:00.000Z,0,2.2505272292099627E-5
2024-10-09T00:00:00.000Z,0,2.8035353556779043E-5
2024-10-08T00:00:00.000Z,0,3.771182987942926E-5
2024-10-04T00:00:00.000Z,0,5.3868379382038256E-5
2024-11-06T00:00:00.000Z,0,3.2444936086718295E-5
2024-11-09T00:00:00.000Z,0,4.692837150059859E-5
2024-11-05T00:00:00.000Z,0,3.886567693760818E-5
2024-11-10T00:00:00.000Z,0,
2024-11-07T00:00:00.000Z,0,4.591423044075782E-5
2024-11-12T00:00:00.000Z,0,3.707146347901121E-5
2024-11-11T00:00:00.000Z,0,4.035731399198994E-5
2024-11-08T00:00:00.000Z,0,3.052441440393688E-5
2024-12-12T00:00:00.000Z,0,
2024-12-09T00:00:00.000Z,0,
2024-12-13T00:00:00.000Z,0,
2024-12-08T00:00:00.000Z,0,
2024-12-14T00:00:00.000Z,0,
2024-12-10T00:00:00.000Z,0,
2024-12-07T00:00:00.000Z,0,
2024-12-11T00:00:00.000Z,0,4.450589040061459E-5
2025-01-13T00:00:00.000Z,0,
2025-01-08T00:00:00.000Z,0,
2025-01-10T00:00:00.000Z,0,
2025-01-09T00:00:00.000Z,0,2.940199374279473E-5
2025-01-15T00:00:00.000Z,0,
2025-01-11T00:00:00.000Z,0,5.8046498452313244E-5
2025-01-14T00:00:00.000Z,0,
2025-01-12T00:00:00.000Z,0,
